timestamps,open,high,low,close,volume,amount
2013-09-18,40.5,46.4,39.88,42.24,388897.54,1681303500
2013-09-23,41.9,46.46,40.67,46.2,318516.06,1406017500
2013-09-24,45.49,46.15,44.4,44.61,200045.14,901506300
2013-09-25,44.01,47.14,44,45.05,171651.36,781787200
2013-09-26,44.65,45.07,42.45,43,146808.01,640034800
2013-09-27,43,44.3,42.67,43,85614.65,372250400
2013-09-30,42.99,43.8,42.88,43.24,76682.72,331344600
2013-10-08,43,45.21,42.9,44.99,111129.77,493442900
2013-10-09,44.65,45.54,44,44.68,83054.18,370734100
2013-10-10,44.5,46.36,44.14,45.71,156256.61,708889900
2013-10-11,46,46.05,45.25,45.53,79697.66,363517000
2013-10-14,45.52,46.33,44.6,46,96467.85,441424900
2013-10-15,46,46,44.85,45.15,92419.88,419089500
2013-10-16,44.76,45.88,43.7,44.67,89183.62,397199800
2013-10-17,44.68,45.1,44.22,44.61,55526.69,247582800
2013-10-18,44.52,46.8,44.3,46.01,104209.89,478846200
2013-10-21,46.2,48.1,45.68,47.85,135658.68,638066000
2013-10-22,47.4,48.31,46.88,47.42,82147.41,390719900
2013-10-23,47.47,48.43,45.9,46.09,87290.3,407798400
2013-10-24,46,49.6,45.84,47.5,122184.51,583397300
2013-10-25,47.43,48.85,47.11,47.7,102336.26,490068600
2013-10-28,47.97,49.5,47.5,49.47,104467.41,508354400
2013-10-29,49.1,49.68,48.01,48.93,96525.52,469601300
2013-10-30,49.01,50.66,48.65,50.17,121285.24,604865200
2013-10-31,50.68,50.8,47.93,48.4,100732.88,491851100
2013-11-01,47.79,48.79,47.33,47.76,72057.17,344516600
2013-11-04,47.6,48.5,47.6,47.99,49622.14,238322400
2013-11-05,47.52,48.41,47.08,48.19,54750.95,261530200
2013-11-06,47.98,48.23,46.21,46.75,60251.31,284031700
2013-11-07,46.52,46.93,45.16,46.22,62056.77,283865700
2013-11-08,45.8,46.2,45.33,45.66,33411.33,153053700
2013-11-11,45.69,46,44.61,45.78,35809.89,162564600
2013-11-12,45.88,47.02,45.5,46.35,64729.93,301452100
2013-11-13,45.86,46.34,45.5,45.5,30484.09,139595000
2013-11-14,45.55,46.32,44.67,46,54360.07,246140000
2013-11-15,45.87,47.06,45.61,46.2,64215.21,298879200
2013-11-18,46.35,47.08,46.1,46.89,49830.41,232323700
2013-11-19,46.88,47.5,46.51,46.97,53161.74,250109400
2013-11-20,47.48,47.48,46.41,46.68,41726.73,195299700
2013-11-21,46.7,46.7,45.05,45.71,66029.04,300714500
2013-11-22,45.85,46.85,45.66,46.58,44288.63,205574900
2013-11-25,45.83,46.31,45.58,45.96,63202.52,289730100
2013-11-26,45.91,47.2,45.7,47.19,78583.05,367247600
2013-11-27,47.2,47.29,46.25,46.59,54173.93,252670200
2013-11-28,46.6,47.97,46.6,47.67,72379.94,343994300
2013-11-29,47.52,48,47.28,47.91,51259.45,244627700
2013-12-02,47.02,47.19,46.03,46.13,65133.76,304178400
2013-12-03,46,47.09,46,47.02,56068.01,261874400
2013-12-04,47,48.4,46.8,47.94,57260.06,274690900
2013-12-05,48.06,48.88,47.89,48.54,54737.42,265569500
2013-12-06,48.59,48.63,47.73,48.4,38443.33,185057300
2013-12-09,48.45,48.97,47.95,48.49,47076.69,227857500
2013-12-10,48.8,50.47,48.8,49.68,108138.91,538909500
2013-12-11,49.45,50,47.84,48.38,62952.45,309155400
2013-12-12,48.2,49.49,47.68,49.31,45684.78,221437100
2013-12-13,48.51,50.9,48.42,50.15,109874.69,551962400
2013-12-16,50.14,51.5,49.8,49.91,95774.62,485809100
2013-12-17,49.96,50.1,48.92,49,64058.05,315460800
2013-12-18,48.98,50.5,48.5,50.49,64061.27,318806500
2013-12-19,50.75,51.38,49.89,49.89,63464.06,320375900
2013-12-20,49.6,52,49.41,51.78,203682.31,1029695700
2013-12-23,51.2,51.7,50.01,50.35,70541.17,357126300
2013-12-24,50.8,51.17,49.77,50.81,65759.73,330453300
2013-12-25,51,51.12,50.14,50.4,42624.22,215560100
2013-12-26,50.16,50.2,47.58,48.45,105909.37,515988400
2013-12-27,48,50.3,47.82,49.78,74526.13,366987500
2013-12-30,49.78,50.54,49.41,49.5,43800.3,218806900
2013-12-31,49.41,50.1,48.26,50,59859.44,294099100
2014-01-02,49.4,49.82,48.6,48.92,39462.9,193220300
2014-01-03,48.4,48.8,47.11,48.07,75845.77,362396300
2014-01-06,47.88,47.98,46.36,46.61,59925.69,279878500
2014-01-07,46.2,47.18,46.2,46.46,34409.35,160580700
2014-01-13,46,48.5,45.8,46.5,73946.98,346959000
2014-01-14,46.5,48.06,46.33,48.01,50115.33,237738100
2014-01-15,47.7,49.05,47.51,48.4,43067.96,208692000
2014-01-16,48.39,49.04,47.81,48.32,42451.18,205606100
2014-01-17,48.05,48.32,46.67,46.9,40190.15,190432300
2014-01-20,46.89,47.84,46.51,47.51,38168.13,180827700
2014-01-21,47.5,47.8,46.78,47,43355.2,204014300
2014-01-22,47.05,47.97,46.85,47.76,43178.68,205238300
2014-01-23,47.73,49.13,47.32,48.38,55000.74,265863500
2014-01-24,48.38,49.26,47.8,48.61,50366.62,245337700
2014-01-27,48.31,48.35,47.15,47.36,54222.9,258565300
2014-01-28,47.83,48.28,47.3,47.91,37089.92,177707800
2014-01-29,48.25,48.37,47.5,47.79,40069.27,191411800
2014-01-30,47.88,47.9,46.51,46.86,54555.84,256146000
2014-02-07,46.41,46.41,44.9,45.71,92332.6,419470300
2014-02-10,45.69,47,45.4,46.55,70580.8,327990400
2014-02-11,46.52,46.52,45.5,45.95,66580.13,305637000
2014-02-12,46,47.19,45.66,46.75,63704.54,296686600
2014-02-13,46.81,46.81,45.7,46.15,68569.65,317109300
